Rotation_X,Rotation_Y,Rotation_Z,Position_X,Rotation_Q1,Rotation_Q2,Rotation_Q3,Position_Y,Velocity_X,Velocity_Y,Velocity_Z,Position_Z,Bias1,Bias2,Bias3,Bias4,Threat_Type,Attack_Severity
-0.29495,-0.10613,0.71101,4523070.42312,-0.90229,0.42774,-0.25644,1499014.06173,2.22,1.848,-3.646,4651862.33958,0.0,0.0,0.0,0.0,Normal,None
-0.84657,0.02726,-0.66655,4655796.35538,-0.02086,0.59405,0.91543,1406215.20816,-1.959,-2.117,-1.787,4634378.39003,0.0,0.0,0.0,0.0,Normal,None
0.40873,0.34363,-0.70491,4127542.37401,0.04891,-0.16182,-0.73514,1459073.10681,-3.88,-2.444,2.871,4674750.42197,0.0,0.0,0.0,0.0,Normal,None
0.67293,-0.45461,-0.70629,4026897.82699,-0.11584,0.49418,-0.3004,1419166.2334,-3.311,4.529,-0.314,4623753.04355,0.0,0.0,0.0,0.0,Normal,None
-0.97491,-0.94012,-0.43477,4691561.2373,0.4116,0.1142,0.74412,1422052.4679,1.371,-2.925,3.25,4681866.50561,0.0,0.0,0.0,0.0,Normal,None
0.7388,-0.58293,0.64743,4678260.23163,-0.35791,0.13252,0.02909,1425016.62225,-0.275,-1.396,1.257,4601670.35206,0.0,0.0,0.0,0.0,Normal,None
0.00513,-0.67931,-0.38674,4511320.72985,0.39045,0.62208,0.91178,1465760.05524,-4.968,4.847,-2.687,4660399.10933,0.0,0.0,0.0,0.0,Normal,None
0.33182,-0.33722,-0.9311,4308697.48572,0.81478,-0.5585,-0.93359,1405328.24817,2.7,-1.354,-2.19,4661229.31189,0.0,0.0,0.0,0.0,Normal,None
-0.45888,-0.5168,-0.32849,4149835.71905,0.72538,-0.64774,0.1457,1453118.81259,-4.841,2.743,2.276,4664754.94785,0.0,0.0,0.0,0.0,Normal,None
0.19393,0.06243,0.27371,4783108.07004,0.20689,0.68839,-0.84019,1419969.24193,-2.384,-2.999,-0.125,4660830.97604,0.0,0.0,0.0,0.0,Normal,None
-0.2073,-0.68174,-0.35119,4202479.59986,-0.88485,-0.46437,-0.88443,1439008.91485,-4.388,-0.294,-3.993,4608366.07544,0.0,0.0,0.0,0.0,Normal,None
-0.70077,0.4559,-0.78193,4127317.31394,-0.9132,-0.12538,0.81624,1476842.43763,4.214,0.93,-2.072,4626242.0442,0.0,0.0,0.0,0.0,Normal,None
0.38617,0.23622,-0.41992,4630534.47478,-0.17516,0.07962,0.50626,1454084.82859,-4.585,-4.022,-0.522,4600162.14072,0.0,0.0,0.0,0.0,Normal,None
0.41968,-0.88012,-0.8047,4832461.61575,-0.38851,0.93574,-0.14949,1439640.26008,2.368,2.612,3.335,4679982.26056,0.0,0.0,0.0,0.0,Normal,None
-0.0753,-0.65755,0.85579,4324980.55145,-0.48992,0.50551,-0.96802,1461894.59375,-2.546,0.056,-0.79,4685572.90782,0.0,0.0,0.0,0.0,Normal,None
-0.538,0.51233,0.86268,4575884.58979,-0.78875,0.46015,0.26903,1428248.33047,-1.728,-1.034,-0.643,4638769.60165,0.0,0.0,0.0,0.0,Normal,None
-0.78962,-0.42649,-0.42439,4782681.05218,0.55286,0.84023,0.099,1423207.94861,2.334,-4.47,-2.096,4621504.16275,0.0,0.0,0.0,0.0,Normal,None
0.79876,-0.72729,0.47237,4341728.02011,0.6087,-0.83847,-0.57235,1479371.638,-3.18,-1.346,-1.429,4638933.09963,0.0,0.0,0.0,0.0,Normal,None
-0.48918,-0.85078,-0.01833,4798911.34337,0.92677,-0.12836,0.61626,1478995.91094,-1.743,-0.389,1.747,4675329.64084,0.0,0.0,0.0,0.0,Normal,None
0.95719,-0.19564,-0.82005,4908434.35716,0.91643,-0.26551,-0.15415,1478055.42317,0.248,1.73,-0.77,4668845.06393,0.0,0.0,0.0,0.0,Normal,None
-0.29328,0.4725,-0.81679,4351368.2003,0.93084,0.28241,0.49837,1405107.54384,-3.921,-1.009,0.252,4678908.06885,0.0,0.0,0.0,0.0,Normal,None
-0.9864,0.70014,0.28426,4658127.15528,-0.76442,-0.31319,-0.07384,1421538.44124,2.007,2.637,4.544,4600326.01411,0.0,0.0,0.0,0.0,Normal,None
0.73273,0.67853,-0.84007,4284551.63779,0.67294,-0.95235,-0.66729,1468812.07704,0.346,4.706,-0.026,4662782.84257,0.0,0.0,0.0,0.0,Normal,None
-0.9949,-0.75556,-0.43315,4322140.31262,-0.79892,0.08792,-0.97885,1461372.82446,-4.916,-2.413,3.06,4619836.12899,0.0,0.0,0.0,0.0,Normal,None
0.94007,-0.89222,0.84388,4488260.79024,-0.62764,0.65019,-0.13401,1439940.03344,0.875,4.157,1.949,4677018.76572,0.0,0.0,0.0,0.0,Normal,None
0.09988,-0.11986,0.104,4745130.98218,0.58462,0.85492,-0.8035,1434065.18136,2.723,-3.408,1.958,4676784.56444,0.0,0.0,0.0,0.0,Normal,None
-0.29815,0.51401,0.5997,4630658.73501,0.83483,-0.44812,0.0501,1494853.87467,-0.417,-2.1,3.936,4643666.33686,0.0,0.0,0.0,0.0,Normal,None
0.21395,-0.873,0.38395,4534921.98012,0.65839,0.75991,0.49325,1479073.03077,-2.052,4.255,-1.125,4607589.73199,0.0,0.0,0.0,0.0,Normal,None
-0.62416,0.31076,-0.32204,4563585.08905,0.32588,-0.58823,0.16943,1453266.43662,4.642,1.333,4.677,4604537.96359,0.0,0.0,0.0,0.0,Normal,None
0.61003,-0.13245,-0.78766,4211706.96117,-0.92147,0.61024,-0.40185,1408729.39101,-0.514,-4.238,0.171,4611430.52138,0.0,0.0,0.0,0.0,Normal,None
0.55068,0.32521,0.10189,4507505.09006,0.23055,-0.32559,-0.55379,1403889.78012,-2.803,-3.676,-3.051,4659231.8782,0.0,0.0,0.0,0.0,Normal,None
-0.87894,-0.76754,-0.11995,4413204.42035,0.96199,-0.18505,0.22854,1462653.73007,-2.402,1.211,1.708,4693597.88142,0.0,0.0,0.0,0.0,Normal,None
-0.87903,-0.5302,-0.14892,4907249.38644,-0.23256,0.00252,-0.6783,1436462.48923,-0.513,4.799,-4.048,4665428.82949,0.0,0.0,0.0,0.0,Normal,None
0.22054,-0.35156,-0.86807,4323075.43423,-0.67178,0.90275,0.78629,1432049.13763,1.731,-3.475,1.775,4669069.48495,0.0,0.0,0.0,0.0,Normal,None
0.10747,-0.31092,0.21511,4681532.13397,-0.68003,0.66099,0.95916,1438024.58391,-2.426,3.989,-4.54,4643939.93268,0.0,0.0,0.0,0.0,Normal,None
0.92574,-0.35248,-0.40214,4194061.1393,0.99512,0.17858,0.95274,1485906.35352,-1.045,1.802,-2.759,4627893.95019,0.0,0.0,0.0,0.0,Normal,None
-0.62615,0.15335,-0.679,4216411.36812,0.24272,0.22889,-0.8732,1409629.44654,-3.53,-2.313,-4.546,4672590.54485,0.0,0.0,0.0,0.0,Normal,None
0.42293,0.5372,-0.0645,4260933.99357,-0.21171,0.48049,-0.30934,1438521.87307,-3.747,2.617,-0.363,4658551.04708,0.0,0.0,0.0,0.0,Normal,None
-0.05839,-0.83559,-0.46594,4003225.16862,-0.91433,-0.7617,0.75138,1489761.78747,3.207,4.777,-1.243,4630324.39984,0.0,0.0,0.0,0.0,Normal,None
-0.67485,0.52718,0.6593,4339508.39213,0.37454,0.55403,-0.82841,1417831.72874,1.461,-3.127,2.367,4697448.44938,0.0,0.0,0.0,0.0,Normal,None
0.97989,-0.08534,0.02691,4324302.52083,-0.46434,0.2509,-0.03207,1461130.79877,-0.649,1.848,2.053,4680165.60994,0.0,0.0,0.0,0.0,Normal,None
-0.53743,0.94294,0.8173,4230676.48927,-0.98235,0.65168,-0.22673,1425186.32218,-0.716,-1.498,-3.834,4626154.04541,0.0,0.0,0.0,0.0,Normal,None
0.87835,-0.07072,-0.51523,4909138.43664,-0.15946,0.96215,0.97435,1495176.72086,-1.158,1.587,-1.491,4635528.02033,0.0,0.0,0.0,0.0,Normal,None
-0.68459,0.6798,-0.40926,4226632.22498,-0.60672,-0.15283,-0.11922,1467575.56339,2.614,-1.943,0.772,4669675.95886,0.0,0.0,0.0,0.0,Normal,None
0.77244,0.59651,0.15742,4638533.99759,-0.66497,0.89321,0.77257,1416015.36466,0.91,2.988,-4.72,4600214.14998,0.0,0.0,0.0,0.0,Normal,None
0.16331,-0.33198,0.57398,4319977.39636,-0.96842,0.4445,-0.37903,1436392.67819,-2.217,-4.593,4.924,4607965.44573,0.0,0.0,0.0,0.0,Normal,None
0.57911,0.51602,-0.7358,4582441.1668,0.91674,0.46956,0.10436,1410654.9017,4.108,-3.09,3.378,4620218.80917,0.0,0.0,0.0,0.0,Normal,None
-0.66918,0.90366,-0.83914,4164266.42222,0.49103,-0.15598,0.18975,1469772.78106,-2.165,-4.841,-2.131,4699132.3525,0.0,0.0,0.0,0.0,Normal,None
0.34152,-0.2976,0.79575,4954362.09674,-0.37602,-0.96143,-0.53386,1413432.48819,1.725,3.443,-0.87,4626469.30048,0.0,0.0,0.0,0.0,Normal,None
-0.4849,-0.84039,0.6722,4683813.48252,-0.13423,0.83315,0.29766,1440670.53978,-1.536,4.277,0.368,4633457.25541,0.0,0.0,0.0,0.0,Normal,None
0.56931,0.30955,-0.7649,4274795.356,-0.21827,-0.20394,-0.3897,1421989.0203,3.284,-1.196,1.712,4610597.42543,0.0,0.0,0.0,0.0,Normal,None
0.95908,-0.00538,-0.70356,4032248.27923,-0.23533,-0.03177,-0.69077,1473324.45333,4.088,4.375,-3.69,4691788.90856,0.0,0.0,0.0,0.0,Normal,None
0.18777,0.23407,0.9682,4299866.16565,-0.54876,0.2127,0.59866,1484026.22216,2.705,-3.648,-2.447,4657650.08123,0.0,0.0,0.0,0.0,Normal,None
-0.53074,0.25801,-0.39843,4528683.75971,0.00872,0.16617,-0.16198,1475396.56488,2.475,3.674,-0.697,4667227.53427,0.0,0.0,0.0,0.0,Normal,None
0.03596,0.05202,-0.20524,4052346.52028,-0.89107,0.54268,0.15303,1477852.56074,-3.837,-1.78,-1.518,4637488.08972,0.0,0.0,0.0,0.0,Normal,None
0.79206,0.57344,0.33357,4380359.52073,0.80306,0.31389,-0.30898,1460260.39231,2.157,0.22,-1.179,4601613.25313,0.0,0.0,0.0,0.0,Normal,None
-0.45303,-0.19359,0.38075,4665268.34953,-0.62058,0.80914,-0.77365,1441335.77791,0.401,2.143,-4.522,4627144.61686,0.0,0.0,0.0,0.0,Normal,None
0.78197,0.0252,-0.63322,4306937.1126,-0.08696,0.13022,0.07613,1487498.66345,3.875,2.379,-1.961,4626906.90855,0.0,0.0,0.0,0.0,Normal,None
0.34914,0.53752,0.57475,4628231.61336,-0.491,0.84177,0.36674,1492377.62954,2.922,-2.079,-0.63,4644094.13136,0.0,0.0,0.0,0.0,Normal,None
0.20918,0.71327,0.07186,4015175.73557,0.56901,-0.78026,-0.42597,1488991.29774,2.312,0.54,-0.433,4663736.25413,0.0,0.0,0.0,0.0,Normal,None
0.94177,-0.62453,0.0848,4931055.30003,-0.59867,0.41597,0.13166,1471889.91346,1.502,2.941,-0.956,4656350.62662,0.0,0.0,0.0,0.0,Normal,None
-0.41293,0.74487,-0.884,4235277.80348,-0.29684,0.38202,-0.94045,1433735.8531,1.524,-0.233,0.961,4655343.24914,0.0,0.0,0.0,0.0,Normal,None
0.12133,0.2641,-0.89269,4767078.60599,-0.33994,0.66004,0.63938,1484650.68241,1.6,-2.526,-2.969,4697001.3179,0.0,0.0,0.0,0.0,Normal,None
-0.03106,0.24493,0.89583,4308766.98739,-0.98686,0.56296,-0.27374,1482174.29764,3.572,-3.022,1.771,4693180.6114,0.0,0.0,0.0,0.0,Normal,None
-0.71652,0.63308,0.8755,4500778.71775,0.68875,0.41808,-0.13082,1485423.45895,-0.972,1.446,-4.566,4626047.04699,0.0,0.0,0.0,0.0,Normal,None
0.78337,-0.79077,-0.09976,4872127.96387,0.53761,-0.68945,-0.17429,1417765.0217,4.818,3.266,-0.027,4676930.53196,0.0,0.0,0.0,0.0,Normal,None
0.39812,-0.95378,-0.60159,4317495.06781,-0.95059,0.28386,0.789,1406219.05583,2.606,-3.169,-0.967,4612770.87111,0.0,0.0,0.0,0.0,Normal,None
-0.00477,-0.09049,0.13655,4255402.28173,-0.31358,-0.71941,0.46347,1477625.64572,2.578,-3.406,0.278,4665950.42701,0.0,0.0,0.0,0.0,Normal,None
0.6811,0.36403,-0.64526,4364116.01506,-0.65069,0.95313,-0.86758,1489797.59781,4.305,-2.796,-0.766,4639976.79123,0.0,0.0,0.0,0.0,Normal,None
-0.2872,0.30339,-0.93232,4183012.18656,0.19489,-0.72114,0.98838,1445991.3577,-3.618,-1.885,1.276,4680133.95045,0.0,0.0,0.0,0.0,Normal,None
-0.46624,0.68583,-0.75742,4184788.68294,-0.84651,-0.80345,-0.75217,1420538.68857,-3.323,-2.753,-4.507,4674594.45986,0.0,0.0,0.0,0.0,Normal,None
-0.63962,0.49556,-0.67621,4897579.96754,-0.828,0.53728,0.67833,1429251.21248,-3.926,3.114,-3.264,4603748.98139,0.0,0.0,0.0,0.0,Normal,None
-0.76465,0.93254,-0.1214,4331231.05104,0.3916,0.45379,-0.85416,1479247.88588,4.386,-2.146,0.133,4692293.78288,0.0,0.0,0.0,0.0,Normal,None
0.72162,-0.76179,0.98312,4275613.55314,-0.29665,0.13191,0.034,1407881.92996,-0.137,-1.457,2.041,4685623.6398,0.0,0.0,0.0,0.0,Normal,None
0.55811,0.54723,0.18137,4095571.841,0.33031,-0.36061,0.16314,1416564.42225,3.695,-2.78,0.8,4609852.45452,0.0,0.0,0.0,0.0,Normal,None
0.0223,-0.83522,0.63163,4363502.15291,0.99329,0.02945,0.85142,1475272.96029,-4.465,0.995,-0.344,4630791.68225,0.0,0.0,0.0,0.0,Normal,None
0.38164,-0.61935,-0.22801,4749766.80872,0.46937,-0.60169,-0.49427,1443120.24783,3.627,3.451,4.236,4651488.08659,0.0,0.0,0.0,0.0,Normal,None
0.57456,0.10634,-0.86619,4569860.91002,0.81676,0.96452,0.45079,1496179.98462,-3.375,0.586,3.249,4650486.17148,0.0,0.0,0.0,0.0,Normal,None
0.33136,0.37718,0.43414,4615307.28521,0.07738,-0.22433,-0.70265,1440277.64096,-1.955,-0.126,1.459,4603813.19255,0.0,0.0,0.0,0.0,Normal,None
0.18921,0.61917,-0.74789,4766475.18269,-0.1713,0.15245,0.04478,1441569.21401,1.24,-2.366,0.33,4647744.19709,0.0,0.0,0.0,0.0,Normal,None
0.92554,-0.43701,-0.30312,4219568.6084,0.05347,-0.44546,0.76267,1439007.11335,4.892,-0.562,-2.213,4690562.83099,0.0,0.0,0.0,0.0,Normal,None
0.04349,-0.46056,0.95079,4455456.81483,0.34405,-0.71603,-0.57392,1408328.35169,2.755,0.539,-3.411,4644663.57631,0.0,0.0,0.0,0.0,Normal,None
0.49643,0.26095,-0.82935,4876643.29666,-0.65906,-0.63562,0.27819,1405243.9717,3.732,-1.676,1.332,4617798.4354,0.0,0.0,0.0,0.0,Normal,None
0.75029,0.46288,0.6711,4596658.68031,-0.2375,0.87252,-0.6809,1492943.23546,1.581,-2.999,-1.316,4656259.70696,0.0,0.0,0.0,0.0,Normal,None
0.52751,-0.13779,-0.20783,4232250.79627,-0.15221,0.20353,0.90146,1419760.20309,-4.266,-2.22,-1.447,4633920.89352,0.0,0.0,0.0,0.0,Normal,None
-0.48992,-0.63368,0.75816,4256416.81878,-0.52452,0.95868,0.65188,1410379.80785,4.192,3.666,-4.926,4614778.79258,0.0,0.0,0.0,0.0,Normal,None
0.15376,0.13733,-0.4159,4782630.25089,-0.59037,0.77137,0.85143,1483757.23065,3.238,1.986,0.786,4655336.1107,0.0,0.0,0.0,0.0,Normal,None
-0.55678,0.94085,-0.85161,4139031.03629,-0.90584,0.65531,0.89747,1496275.83019,-4.853,-0.666,0.711,4678918.3377,0.0,0.0,0.0,0.0,Normal,None
-0.17284,0.23201,0.77535,4677627.25219,-0.90485,0.50861,0.7997,1494608.39281,1.509,1.228,3.932,4664027.4039,0.0,0.0,0.0,0.0,Normal,None
-0.3862,-0.67133,0.43788,4770759.80224,0.88298,0.97923,-0.48494,1475978.28478,0.273,0.638,4.202,4661597.87173,0.0,0.0,0.0,0.0,Normal,None
0.58215,-0.26114,-0.61519,4208621.16677,0.56805,0.43677,-0.107,1450112.1573,-1.003,-0.223,3.694,4697156.43209,0.0,0.0,0.0,0.0,Normal,None
-0.10356,-0.89921,0.51902,4376466.8629,0.13216,0.13425,0.0171,1424437.84897,-1.063,-1.464,-1.053,4688505.74733,0.0,0.0,0.0,0.0,Normal,None
0.45645,0.4989,-0.38792,4832861.12514,-0.22975,-0.41444,-0.19423,1482990.53921,-4.85,2.297,4.901,4605494.94538,0.0,0.0,0.0,0.0,Normal,None
0.29075,0.95082,-0.49158,4977116.91327,-0.23364,-0.62881,0.56784,1446130.63267,-0.71,0.029,-1.742,4632919.40882,0.0,0.0,0.0,0.0,Normal,None
-0.62487,0.60797,0.06597,4765642.64373,0.57258,0.22879,-0.95885,1403789.06281,2.069,1.33,1.765,4669741.53288,0.0,0.0,0.0,0.0,Normal,None
0.53017,-0.26752,-0.38356,4584451.98076,-0.60936,-0.2117,-0.63814,1402116.83138,-4.975,-1.276,4.057,4632131.41624,0.0,0.0,0.0,0.0,Normal,None
-0.85429,-0.32886,-0.93891,4826763.11116,-0.58706,-0.25957,0.56595,1461210.77693,-3.697,-4.252,-0.461,4649043.90257,0.0,0.0,0.0,0.0,Normal,None
-0.99901,0.24851,0.67863,4446654.82879,0.91192,-0.88196,0.24825,1435107.06836,-2.925,-3.156,-3.112,4618048.42118,0.0,0.0,0.0,0.0,Normal,None
-0.49547,0.84377,0.67925,4905102.7378,-0.08824,-0.94836,0.78695,1404756.39236,1.068,-3.835,-3.6,4607129.03465,0.0,0.0,0.0,0.0,Normal,None
-0.92676,0.75514,0.88561,4446023.44351,-0.01901,-0.48361,-0.38877,1416454.24297,-2.253,3.122,2.392,4639757.49276,0.0,0.0,0.0,0.0,Normal,None
0.12531,0.65497,-0.20268,4757169.25027,0.33053,0.30467,0.98976,1418025.01713,-2.727,-4.569,-2.728,4656202.3466,0.0,0.0,0.0,0.0,Normal,None
-0.0966,0.10367,0.82426,4754426.49551,-0.63289,0.07669,0.28848,1418723.66673,-2.154,0.548,-2.12,4669448.86358,0.0,0.0,0.0,0.0,Normal,None
-0.60187,-0.87794,-0.48687,4592459.78415,-0.69134,-0.3039,0.40723,1440042.0443,3.093,1.886,-4.655,4692580.46031,0.0,0.0,0.0,0.0,Normal,None
-0.98072,0.50058,-0.58393,4065440.20389,0.14785,-0.19268,-0.3599,1407056.15016,-1.546,-1.008,-4.955,4630007.37012,0.0,0.0,0.0,0.0,Normal,None
-0.98668,0.88653,-0.13787,4942657.05861,0.2725,-0.72981,-0.94695,1446150.3403,-0.087,1.543,-3.846,4646676.71413,0.0,0.0,0.0,0.0,Normal,None
-0.80003,0.05247,-0.39695,4444865.74589,-0.97704,0.04262,0.01211,1470249.17029,2.325,-1.595,1.505,4622604.94388,0.0,0.0,0.0,0.0,Normal,None
0.67052,0.45797,-0.20456,4446591.12592,-0.35914,-0.37005,-0.07353,1412481.36564,3.292,2.867,3.881,4638235.08274,0.0,0.0,0.0,0.0,Normal,None
0.9902,-0.50303,-0.72185,4159151.72745,-0.4947,-0.36565,-0.34008,1472274.3097,4.149,3.512,2.342,4695129.21796,0.0,0.0,0.0,0.0,Normal,None
-0.57243,0.25996,0.77938,4856045.91022,-0.68426,0.26183,0.26258,1474145.25171,0.661,-0.699,3.835,4607424.05424,0.0,0.0,0.0,0.0,Normal,None
0.87515,0.07264,0.34542,4663740.77781,-0.38577,0.77364,-0.32811,1471584.39486,1.141,-2.019,0.665,4651234.027,0.0,0.0,0.0,0.0,Normal,None
0.55049,0.05703,-0.67771,4856251.93385,-0.47081,-0.21348,0.63506,1444679.10304,4.244,-2.952,-4.582,4665133.12077,0.0,0.0,0.0,0.0,Normal,None
-0.99696,0.36978,0.05622,4770827.70179,-0.802,-0.4646,0.53832,1411567.19837,3.281,-1.002,-1.217,4625637.07532,0.0,0.0,0.0,0.0,Normal,None
0.38923,0.22565,0.54606,4639681.29203,0.61097,0.17746,-0.42222,1481483.07635,-0.402,-4.643,-3.247,4646163.43773,0.0,0.0,0.0,0.0,Normal,None
0.32113,-0.90151,-0.36063,4487020.3867,0.79731,-0.92407,-0.55677,1492752.59096,3.833,-2.924,3.715,4669030.2242,0.0,0.0,0.0,0.0,Normal,None
0.86115,0.18027,0.61727,4256408.60832,0.60729,-0.51676,0.64982,1418416.87369,-0.283,0.589,3.733,4643673.26457,0.0,0.0,0.0,0.0,Normal,None
0.27081,-0.85821,0.95181,4045129.16833,0.61956,-0.65639,0.61421,1457703.52413,2.995,-2.766,-1.475,4627964.83038,0.0,0.0,0.0,0.0,Normal,None
0.39699,-0.66416,-0.71896,4937882.41391,-0.94632,0.50136,-0.18368,1435396.15923,2.842,4.332,2.884,4671143.97167,0.0,0.0,0.0,0.0,Normal,None
0.21224,-0.07302,0.51267,4723764.84653,-0.60306,0.3959,-0.22923,1417399.67211,4.656,-2.555,0.615,4652897.89385,0.0,0.0,0.0,0.0,Normal,None
-0.14368,-0.08186,-0.74277,4447845.29085,0.52855,-0.27108,-0.45169,1415728.16727,4.528,1.735,-0.938,4698587.94218,0.0,0.0,0.0,0.0,Normal,None
0.71157,0.18108,-0.14632,4591230.70433,-0.47902,0.3814,-0.28863,1449730.20928,0.418,-0.902,2.41,4651322.51905,0.0,0.0,0.0,0.0,Normal,None
0.83854,-0.06161,-0.78363,4607653.25908,-0.51931,-0.93941,0.71943,1486085.93859,4.768,-4.293,2.868,4606979.46653,0.0,0.0,0.0,0.0,Normal,None
0.00261,0.43572,0.18759,4720143.85288,-0.34305,-0.5583,0.01833,1433570.72407,0.605,2.193,2.414,4624576.29293,0.0,0.0,0.0,0.0,Normal,None
0.16303,-0.06197,-0.89624,4410906.55783,0.49436,0.88299,-0.44816,1427206.43848,-0.108,1.596,1.498,4685885.10915,0.0,0.0,0.0,0.0,Normal,None
0.29999,-0.98676,-0.97637,4114029.12936,-0.90695,0.61217,-0.46069,1483139.49426,4.149,2.12,1.415,4652213.00535,0.0,0.0,0.0,0.0,Normal,None
-0.4576,-0.70435,-0.66045,4846475.78892,0.00907,0.6741,-0.09119,1435285.23707,1.736,0.079,-2.718,4660498.5353,0.0,0.0,0.0,0.0,Normal,None
0.68499,0.76993,-0.78396,4177063.66399,-0.0482,-0.5505,0.25199,1482596.92239,-3.462,-4.448,-0.645,4698763.62896,0.0,0.0,0.0,0.0,Normal,None
-0.16912,-0.16762,-0.37836,4377798.3015,-0.54182,-0.63069,0.91219,1473417.5224,2.23,-3.75,-4.812,4696188.64641,0.0,0.0,0.0,0.0,Normal,None
-0.31343,-0.80869,-0.54974,4305161.87333,0.8838,-0.27169,-0.24362,1443057.19523,1.974,2.37,-0.103,4669332.35358,0.0,0.0,0.0,0.0,Normal,None
0.42132,-0.24148,-0.18271,4795988.26376,0.6085,-0.64388,-0.57458,1452356.91107,-0.112,-3.201,-3.34,4664151.47344,0.0,0.0,0.0,0.0,Normal,None
0.95102,0.34814,0.76313,4088589.12368,0.02299,-0.30132,0.78,1455021.86785,0.756,2.058,3.167,4620438.03157,0.0,0.0,0.0,0.0,Normal,None
-0.8584,-0.19799,0.80541,4715866.58337,-0.20061,0.33343,-0.06566,1443478.36083,-2.666,2.023,3.656,4611742.38559,0.0,0.0,0.0,0.0,Normal,None
0.24441,-0.7217,0.85505,4043124.09448,0.53865,-0.50396,-0.39967,1462930.04558,-0.319,1.475,-2.753,4610909.0746,0.0,0.0,0.0,0.0,Normal,None
0.6369,0.26442,0.43928,4215915.72682,-0.83681,0.70043,-0.41775,1495185.82938,4.136,-4.779,-3.371,4637401.16208,0.0,0.0,0.0,0.0,Normal,None
0.48281,-0.98992,0.71028,4194309.80227,0.0058,0.39746,-0.32455,1458153.18179,-3.366,-4.16,3.268,4603107.33648,0.0,0.0,0.0,0.0,Normal,None
0.38143,0.85408,-0.39397,4610656.8823,0.68436,0.88829,-0.22701,1460306.14148,3.384,-2.834,2.846,4658366.89148,0.0,0.0,0.0,0.0,Normal,None
-0.35471,-0.53288,0.59606,4091453.88976,0.14035,0.68049,0.69268,1448472.29054,0.181,0.285,-2.441,4624127.91945,0.0,0.0,0.0,0.0,Normal,None
-0.03403,-0.45075,0.7666,4225750.07503,-0.81163,-0.73748,0.80469,1451626.953,2.396,4.154,3.379,4686849.96612,0.0,0.0,0.0,0.0,Normal,None
0.39743,-0.2055,-0.52063,4701564.68495,-0.26701,-0.9537,0.81877,1488404.7266,2.061,-0.774,1.097,4662699.14904,0.0,0.0,0.0,0.0,Normal,None
-0.5586,-0.99811,-0.9837,4844776.81615,0.9134,-0.69229,0.69366,1477504.10127,-2.593,-3.739,-4.082,4626610.15149,0.0,0.0,0.0,0.0,Normal,None
-0.52889,-0.1751,-0.98992,4291735.12981,0.18112,0.12155,0.62543,1447595.3625,-3.696,2.336,1.382,4666151.49612,0.0,0.0,0.0,0.0,Normal,None
0.53257,-0.7204,0.91988,4909359.46718,0.20234,0.54594,-0.57006,1465681.65018,4.766,-1.97,-4.537,4615414.33186,0.0,0.0,0.0,0.0,Normal,None
0.00959,0.10437,0.62608,4383812.27813,-0.96721,0.3642,0.29117,1400447.04944,-4.562,4.685,-1.993,4692806.87685,0.0,0.0,0.0,0.0,Normal,None
0.96504,-0.98079,0.68528,4590313.54047,-0.22114,0.15773,0.04197,1485412.42096,-3.354,4.952,-2.005,4647461.05149,0.0,0.0,0.0,0.0,Normal,None
-0.3054,0.6291,0.84326,4483260.68012,0.07573,-0.02809,-0.45456,1460910.01431,0.34,1.969,4.019,4697276.088,0.0,0.0,0.0,0.0,Normal,None
-0.63466,0.12677,-0.452,4249723.9334,0.32435,0.36433,0.93717,1474972.49159,4.971,4.536,0.335,4611672.95086,0.0,0.0,0.0,0.0,Normal,None
-0.4888,0.69313,-0.12535,4118059.47206,-0.60506,-0.35701,-0.04152,1412119.0454,-3.903,0.737,2.504,4650766.65567,0.0,0.0,0.0,0.0,Normal,None
-0.74404,-0.58813,0.61509,4671378.14751,0.43907,0.1689,-0.13973,1464543.08851,-1.365,4.013,-2.144,4669347.04897,0.0,0.0,0.0,0.0,Normal,None
0.41193,0.43556,-0.43428,4543400.52542,0.98473,0.79692,-0.82983,1472929.99696,0.139,0.408,3.334,4612797.05292,0.0,0.0,0.0,0.0,Normal,None
0.09412,0.55008,-0.76466,4681116.68798,0.67357,-0.84592,-0.81406,1493687.96028,3.682,-3.471,4.789,4690087.15275,0.0,0.0,0.0,0.0,Normal,None
0.98417,0.72384,-0.63334,4083021.4436,0.9614,0.5368,-0.75275,1409628.07376,0.658,-1.807,3.621,4691366.26916,0.0,0.0,0.0,0.0,Normal,None
-0.87293,0.36517,0.68101,4414311.04373,0.74772,-0.04463,-0.10469,1422234.94788,-1.039,4.208,-2.748,4669936.52288,0.0,0.0,0.0,0.0,Normal,None
-0.80685,-0.34964,0.34223,4167056.85806,-0.9378,0.18789,0.38465,1413863.20966,0.53,3.264,4.158,4697667.86163,0.0,0.0,0.0,0.0,Normal,None
-0.86616,0.77195,0.08611,4671239.78961,0.61517,-0.79504,-0.93083,1481326.89077,4.572,-0.863,-1.047,4624684.54257,0.0,0.0,0.0,0.0,Normal,None
0.6606,-0.66464,-0.35332,4677206.34732,-0.39256,-0.85898,-0.76117,1421361.87272,3.565,4.233,0.277,4672314.37742,0.0,0.0,0.0,0.0,Normal,None
-0.7384,-0.11837,-0.30488,4066065.31189,0.35478,0.98908,0.97113,1482199.94233,-3.493,2.499,-3.75,4687738.21397,0.0,0.0,0.0,0.0,Normal,None
