Latitude,Longitude,Speed,Heading,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Yaw_Rate,Threat_Type,Attack_Severity
37.600272,-121.916283,2.11,160.23,2.79,2.136,0.844,0.00047,-0.0897,0.00755,-2.69,Normal,None
37.716988,-121.74135,28.7,30.59,-1.521,-2.779,0.587,-0.01505,0.04612,0.0746,0.15,Normal,None
37.523521,-121.793615,5.53,121.18,2.851,-0.994,0.569,0.05793,-0.04801,0.01934,0.46,Normal,None
37.157736,-121.132444,20.04,45.93,2.039,-2.208,0.963,-0.09393,0.08044,-0.01878,3.96,Normal,None
37.444965,-121.867675,9.68,334.88,0.801,-1.998,-0.41,-0.01492,0.08047,0.02706,-1.88,Normal,None
37.219525,-121.489094,10.5,196.62,1.404,0.395,0.176,-0.0533,0.05232,-0.00315,2.86,Normal,None
37.946062,-121.993495,14.4,173.11,-1.024,-1.707,0.143,-0.04191,0.09625,-0.01472,-0.39,Normal,None
37.728652,-121.816076,15.06,267.96,-0.946,1.46,0.46,-0.01506,-0.08379,-0.01106,0.27,Normal,None
37.441428,-121.018224,15.27,163.82,1.355,-2.243,-0.038,-0.03288,0.06494,0.06202,3.26,Normal,None
37.946449,-121.748392,29.67,153.44,0.877,-2.434,-0.926,-0.02791,-0.00587,0.00882,-4.19,Normal,None
37.115391,-121.573692,6.97,8.99,-1.453,2.266,0.983,-0.02136,0.05866,-0.06512,-1.5,Normal,None
37.621026,-121.070917,27.67,263.52,-2.216,0.576,-0.652,0.0302,-0.05461,-0.06422,-0.65,Normal,None
37.31356,-121.450148,8.72,18.05,-1.819,0.636,-0.599,-0.0935,-0.0566,0.06907,1.67,Normal,None
37.040252,-121.893884,7.95,91.49,-0.34,-0.367,0.822,-0.02748,0.01454,0.0566,-4.16,Normal,None
37.937089,-121.131562,4.86,309.49,-1.918,1.788,-0.662,-0.02548,-0.09721,-0.01143,-1.68,Normal,None
37.22597,-121.077212,11.34,20.58,-0.396,-2.535,0.523,-0.02769,-0.0152,-0.03212,-3.12,Normal,None
37.412744,-121.383868,12.09,202.75,-2.373,1.596,0.626,-0.00766,0.04059,-0.00734,-1.52,Normal,None
37.530754,-121.04576,25.31,101.65,2.62,-0.92,0.727,0.08144,0.0388,-0.09466,-2.38,Normal,None
37.402307,-121.33438,2.02,25.3,2.832,-2.885,0.895,0.0221,0.0116,-0.09107,1.57,Normal,None
37.544092,-121.437179,28.32,86.49,0.549,1.917,0.167,0.08393,0.03064,0.03598,3.32,Normal,None
37.703006,-121.27614,10.13,31.84,-1.409,0.788,0.09,-0.03651,-0.06123,-0.03735,-1.42,Normal,None
37.941325,-121.866859,0.92,192.67,1.558,-2.774,0.458,-0.00133,0.07081,0.08371,2.9,Normal,None
37.157757,-121.702511,8.25,256.45,-0.712,0.913,0.068,0.09143,-0.05923,0.07221,-0.9,Normal,None
37.334999,-121.550886,21.22,121.84,-1.33,2.322,0.603,-0.05488,0.04541,0.02074,-0.35,Normal,None
37.250088,-121.083755,9.13,155.62,0.377,1.235,0.586,0.074,-0.06156,-0.0631,0.45,Normal,None
37.060312,-121.369599,28.62,341.27,0.486,-0.717,0.355,-0.01483,-0.09151,0.0339,0.93,Normal,None
37.889397,-121.273025,24.53,84.47,1.261,-2.505,-0.253,-0.09787,0.09088,-0.0068,-2.39,Normal,None
37.010456,-121.812572,7.03,348.2,-2.699,-0.978,-0.292,-0.06488,-0.00091,0.0978,4.0,Normal,None
37.050763,-121.703604,1.36,286.59,-1.62,1.571,-0.149,-0.00452,-0.0288,-0.03051,-0.31,Normal,None
37.748322,-121.205628,11.64,119.52,1.204,2.753,-0.016,0.03977,0.02284,0.01004,3.99,Normal,None
37.538114,-121.974487,4.72,142.83,2.271,-2.739,0.463,0.0553,-0.04816,0.0558,-3.25,Normal,None
37.833562,-121.28689,28.78,253.18,2.455,-0.023,-0.991,-0.08613,0.03422,-0.04048,3.69,Normal,None
37.854877,-121.775759,22.16,88.04,0.743,0.287,0.03,-0.04569,0.09868,-0.02418,4.0,Normal,None
37.717527,-121.662368,22.13,349.18,-2.786,1.186,0.102,0.03552,0.03227,0.08512,-2.34,Normal,None
37.115871,-121.010554,1.85,274.47,0.078,1.545,-0.972,-0.02343,0.02233,0.02543,-0.9,Normal,None
37.518174,-121.204429,12.31,309.23,-1.813,0.767,0.749,-0.04356,-0.05933,-0.06483,4.09,Normal,None
37.142165,-121.512204,20.21,140.27,0.75,2.909,0.544,-0.01415,-0.08531,-0.01547,4.98,Normal,None
37.090854,-121.394301,23.3,333.64,-1.273,1.927,-0.509,0.08937,-0.01722,0.05809,-1.35,Normal,None
37.827953,-121.710373,13.34,219.51,2.272,-0.095,0.351,-0.0899,-0.02446,0.05622,-4.81,Normal,None
37.49273,-121.141201,18.47,263.9,-1.81,2.095,0.015,0.0221,-0.04828,0.05878,1.81,Normal,None
37.037327,-121.660499,17.87,87.77,1.42,-0.092,0.713,0.01892,-0.05803,0.05608,-0.29,Normal,None
37.551759,-121.530034,15.78,300.71,0.065,0.147,0.034,0.02551,0.00425,0.01771,3.18,Normal,None
37.344404,-121.595316,2.24,306.12,1.931,0.979,-0.971,-0.0988,0.09359,-0.03814,4.87,Normal,None
37.111164,-121.056309,29.47,233.83,-2.394,-1.615,-0.008,-0.00996,-0.098,-0.09874,-0.31,Normal,None
37.837007,-121.866228,1.49,212.47,-0.552,-0.544,-0.665,-0.01094,0.08037,-0.06357,-0.73,Normal,None
37.805155,-121.753484,1.63,55.04,1.902,0.672,0.897,-0.08441,0.08173,-0.01658,-1.38,Normal,None
37.828648,-121.826578,14.82,190.62,1.417,-1.008,-0.899,0.04249,-0.06949,-0.08109,3.38,Normal,None
37.320123,-121.879326,17.48,202.36,2.817,1.272,0.225,0.03002,-0.0489,-0.00646,4.91,Normal,None
37.931655,-121.498183,17.22,53.85,1.523,-0.574,0.314,0.08141,-0.08272,0.00952,-0.09,Normal,None
37.247169,-121.8448,4.02,162.78,-2.332,-2.805,0.833,-0.03195,-0.01459,-0.06165,0.05,Normal,None
37.13801,-121.936749,17.07,348.59,-2.869,-0.805,-0.786,0.08544,0.05179,0.04985,3.42,Normal,None
37.718913,-121.401804,13.17,78.03,-0.669,0.13,0.981,0.01586,-0.06137,-0.01977,3.53,Normal,None
37.650421,-121.430059,8.58,105.48,0.704,2.487,-0.655,-0.02733,-0.00612,0.0686,1.45,Normal,None
37.841409,-121.402072,8.08,234.3,2.111,-0.351,-0.555,-0.03326,0.07114,-0.01909,3.28,Normal,None
37.755529,-121.87484,14.64,77.47,1.11,2.82,-0.903,0.00361,-0.02014,0.03458,-0.63,Normal,None
37.372631,-121.674889,23.02,146.28,0.868,0.014,-0.784,-0.02234,0.09756,0.07857,-4.78,Normal,None
37.639952,-121.357269,12.87,179.89,-2.513,-0.884,0.901,-0.00187,0.03026,0.03048,-0.73,Normal,None
37.678407,-121.556612,19.46,161.33,-1.827,-2.093,-0.847,-0.01956,0.05508,-0.00569,-1.91,Normal,None
37.769282,-121.191355,6.53,133.08,-0.236,2.327,-0.538,0.01006,0.09842,0.09667,3.09,Normal,None
37.794669,-121.89765,27.22,207.18,-2.093,1.409,0.904,0.01527,0.07382,-0.03322,1.82,Normal,None
37.496502,-121.752012,14.46,7.5,0.644,0.236,-0.814,0.02609,0.05193,0.03238,-2.73,Normal,None
37.041509,-121.680684,29.89,45.12,-1.438,-1.15,0.818,0.09801,0.03086,0.05454,2.77,Normal,None
37.168566,-121.793801,28.97,231.48,2.966,-2.136,-0.874,-0.06226,0.05419,-0.00041,0.77,Normal,None
37.772134,-121.223666,15.34,233.29,2.136,-2.307,-0.997,-0.06813,0.03516,0.09282,-3.14,Normal,None
37.492808,-121.068768,9.97,329.74,0.927,-2.362,-0.268,0.07732,-0.08106,-0.05031,-3.18,Normal,None
37.242986,-121.659545,18.71,215.42,1.768,1.838,0.769,0.05824,-0.01292,-0.01328,0.77,Normal,None
37.695232,-121.226188,16.45,145.47,0.58,-1.629,-0.086,-0.06093,0.0638,0.06833,1.38,Normal,None
37.357733,-121.437587,11.57,107.07,-0.47,0.214,-0.952,0.08225,-0.04871,-0.01307,0.98,Normal,None
37.459039,-121.059939,1.71,44.67,-2.945,1.06,-0.359,0.02153,0.06403,-0.07962,4.04,Normal,None
37.141174,-121.068515,16.55,15.57,0.176,0.474,-0.302,0.03973,0.06578,-0.00354,2.16,Normal,None
37.753336,-121.086392,6.04,238.42,0.292,0.326,-0.37,-0.09223,-0.05932,-0.08903,0.16,Normal,None
37.777854,-121.768829,29.33,349.92,-1.167,0.818,-0.754,-0.0251,0.01692,-0.08478,0.04,Normal,None
37.442077,-121.222563,9.26,59.73,-1.104,-0.386,-0.258,-0.06156,0.03802,-0.06347,-0.31,Normal,None
37.158266,-121.237075,25.86,285.8,-2.109,0.394,-0.922,0.02736,-0.0273,0.00376,-2.54,Normal,None
37.391577,-121.667953,2.73,263.03,-2.002,0.908,0.795,-0.02613,-0.07276,-0.02397,-4.34,Normal,None
37.685107,-121.841737,26.86,262.09,-2.201,-0.855,0.524,0.06569,0.03866,0.08218,-2.19,Normal,None
37.963536,-121.404184,6.74,271.69,0.121,0.722,0.229,0.09507,0.06416,-0.01223,3.04,Normal,None
37.704679,-121.712426,21.12,55.03,2.04,-1.917,-0.265,-0.02205,0.07376,-0.07458,0.04,Normal,None
37.724095,-121.511835,14.7,211.88,-2.573,0.055,0.043,0.02613,0.01987,-0.02623,3.86,Normal,None
37.319013,-121.378699,7.76,294.67,0.279,0.082,-0.228,0.03322,0.09875,0.08328,-4.33,Normal,None
37.738016,-121.44545,25.45,50.4,2.936,0.16,0.437,-0.06419,-0.07354,-0.07075,-4.38,Normal,None
37.379465,-121.094082,24.08,319.79,-1.938,1.279,-0.004,-0.08914,0.08638,0.05505,-2.68,Normal,None
37.234223,-121.956106,28.54,170.52,2.904,-2.284,-0.809,0.0993,0.0603,0.08923,-3.2,Normal,None
37.831104,-121.962837,25.58,68.62,-0.171,-1.643,0.782,0.08583,0.07914,-0.01123,1.01,Normal,None
37.652201,-121.134991,2.23,236.56,-1.645,1.404,0.004,0.04245,0.03374,0.07193,4.13,Normal,None
37.362161,-121.20314,5.44,135.43,0.862,2.106,0.612,-0.08085,0.04191,0.02706,1.75,Normal,None
37.468014,-121.816075,11.16,291.92,2.733,-2.437,0.329,0.09098,-0.04224,0.03417,-3.24,Normal,None
37.084004,-121.446768,23.96,275.66,2.702,1.59,-0.677,-0.09359,-0.02424,-0.05779,2.46,Normal,None
37.934695,-121.108671,27.14,19.75,1.061,1.686,-0.443,-0.02262,0.06726,-0.03239,-2.1,Normal,None
37.853103,-121.495598,16.97,211.93,-1.702,-0.04,-0.531,0.01992,0.02079,0.01048,4.2,Normal,None
37.728307,-121.002443,21.11,9.18,0.257,-0.317,-0.334,-0.04502,0.07381,-0.02737,2.97,Normal,None
37.827247,-121.329384,6.73,52.5,1.788,-1.728,0.892,-0.09529,0.09514,0.09558,-2.56,Normal,None
37.493659,-121.775204,21.48,181.27,0.68,-0.885,-0.73,0.09276,-0.01737,-0.03583,1.11,Normal,None
37.117899,-121.161464,15.21,124.28,0.324,-0.118,0.681,0.02985,0.0812,0.04993,0.83,Normal,None
37.059527,-121.599782,9.92,220.26,-2.76,2.615,-0.387,-0.03596,0.03108,0.07576,3.02,Normal,None
37.479674,-121.736438,20.06,353.23,-2.581,-0.253,0.324,-0.0133,0.00708,-0.07695,4.96,Normal,None
37.981916,-121.782352,4.33,17.29,-1.921,-0.943,0.281,0.08219,0.00439,0.06207,-0.25,Normal,None
37.879166,-121.443187,2.98,163.19,-2.088,0.544,-0.842,0.08192,-0.07731,-0.03454,-4.04,Normal,None
37.126625,-121.375561,21.99,91.75,-0.267,-1.763,0.18,0.02031,-0.00584,0.09186,-2.33,Normal,None
37.478114,-121.64866,22.84,26.16,-0.407,-0.371,-0.027,0.09957,-0.06478,0.04143,-3.46,Normal,None
37.534295,-121.810251,7.19,72.09,-0.317,0.656,0.161,0.01115,0.03935,0.07134,-4.58,Normal,None
37.215045,-121.25999,21.81,230.73,-1.636,-1.21,0.635,0.04859,0.00386,-0.04927,2.86,Normal,None
37.48178,-121.589754,15.83,323.92,1.209,-1.374,-0.836,-0.06399,-0.01909,-0.05912,-2.79,Normal,None
37.159631,-121.293485,15.58,23.9,-2.481,0.227,0.238,0.01606,0.09632,-0.06054,-4.53,Normal,None
37.578392,-121.135297,27.66,9.58,0.632,-1.296,-0.493,-0.01769,-0.03192,0.08474,1.33,Normal,None
37.651699,-121.98192,13.52,240.45,-2.512,0.807,-0.791,0.03343,-0.0596,-0.03105,2.34,Normal,None
37.921169,-121.338532,27.21,143.06,-2.142,1.544,-0.32,0.06084,-0.01012,0.06479,0.78,Normal,None
37.602405,-121.175395,21.96,110.55,1.617,-2.075,-0.838,0.05595,-0.06038,-0.01527,0.81,Normal,None
37.549398,-121.332402,1.74,159.69,-0.54,-1.895,0.074,-0.0756,-0.03937,0.08693,-2.93,Normal,None
37.181834,-121.744137,8.43,145.77,1.188,1.819,-0.807,-0.02485,-0.03623,-0.06548,-3.66,Normal,None
37.767749,-121.464982,11.47,47.08,0.939,1.943,-0.994,0.0294,0.09702,0.0057,0.88,Normal,None
37.023844,-121.500716,27.36,212.62,-1.055,-1.88,-0.602,0.05531,-0.08188,0.06747,-4.42,Normal,None
37.344586,-121.027032,1.43,233.07,-0.388,-1.629,-0.76,0.04392,0.0942,0.04217,-2.57,Normal,None
37.490329,-121.90441,9.15,76.88,2.947,-0.45,0.895,0.08989,0.08759,0.07722,-4.25,Normal,None
37.319795,-121.930266,16.88,292.52,-1.252,-2.412,-0.95,0.00848,0.07634,-0.06205,1.01,Normal,None
37.794037,-121.933815,20.76,18.82,2.851,2.845,0.295,-0.07977,-0.09267,0.0245,2.58,Normal,None
37.892832,-121.26574,22.13,71.45,2.462,0.544,0.213,-0.04175,-0.07726,-0.05236,0.98,Normal,None
37.125292,-121.998299,23.39,78.04,2.098,-2.401,0.599,0.05467,0.07016,-0.09868,0.38,Normal,None
37.994612,-121.08005,16.16,318.27,-0.234,-1.098,-0.154,0.00601,-0.05825,-0.01961,-4.13,Normal,None
37.807449,-121.591718,22.75,258.2,0.858,-1.639,0.936,-0.02908,0.00295,0.05233,-0.36,Normal,None
37.279808,-121.066698,27.28,105.51,-2.134,-0.037,-0.188,-0.01781,-0.0386,-0.01518,2.03,Normal,None
37.35047,-121.198971,14.49,221.09,-2.136,-1.263,0.874,-0.09913,0.05993,0.07854,-1.84,Normal,None
37.035401,-121.667942,17.74,175.55,-1.343,-0.317,0.298,-0.01186,0.02364,0.07101,1.58,Normal,None
37.984936,-121.13665,2.39,302.1,-0.535,-2.476,0.512,0.03633,0.00467,-0.03164,0.53,Normal,None
37.437071,-121.113337,25.72,354.98,-1.07,-0.22,0.64,-0.00502,-0.08392,-0.0054,-1.97,Normal,None
37.559028,-121.217601,24.44,305.13,-0.901,1.781,0.791,0.01645,0.01628,-0.08618,-2.53,Normal,None
37.933685,-121.728444,4.85,12.75,-2.266,1.284,0.457,0.05083,0.02515,0.01392,-4.99,Normal,None
37.443163,-121.638543,18.44,207.34,-0.133,1.875,0.535,0.03718,-0.03829,-0.00309,1.01,Normal,None
37.043648,-121.295798,27.28,320.61,2.614,2.423,0.436,0.05946,0.07554,-0.04162,3.77,Normal,None
37.56852,-121.412893,0.78,189.13,2.794,0.001,0.341,-0.08761,-0.05298,-0.01127,1.16,Normal,None
37.075099,-121.308388,19.95,201.94,-2.002,-2.725,0.122,-0.03127,0.08621,-0.0993,-2.2,Normal,None
37.351141,-121.542712,14.29,127.02,1.083,0.152,-0.974,-0.03648,-0.08586,-0.06049,2.92,Normal,None
37.208023,-121.280523,28.89,271.14,2.13,1.282,0.459,-0.01992,-0.04326,-0.04911,-1.06,Normal,None
37.478392,-121.438277,28.25,44.21,-1.789,-0.368,0.231,-0.01352,-0.01623,0.09772,4.12,Normal,None
37.903874,-121.723497,11.74,69.71,0.372,1.696,-0.393,0.073,0.03803,0.05675,-1.38,Normal,None
37.014731,-121.384906,15.45,157.21,-2.437,1.366,-0.364,-0.04924,0.02838,0.03414,-0.74,Normal,None
37.978242,-121.265847,16.93,15.8,-1.458,-0.79,-0.5,0.06489,0.05895,0.08182,-1.62,Normal,None
37.236215,-121.833742,25.76,327.57,-2.163,-0.655,0.116,-0.02715,0.09564,0.09505,2.17,Normal,None
37.231396,-121.634966,20.72,353.68,2.894,2.886,-0.254,0.05067,-0.03835,0.01681,-2.1,Normal,None
37.263528,-121.324332,14.75,73.32,1.0,2.408,0.852,0.06397,0.07102,0.03225,-0.15,Normal,None
37.008802,-121.357154,13.93,233.83,1.837,2.802,0.233,0.00863,0.02327,0.084,1.8,Normal,None
37.640841,-121.777497,11.57,56.43,2.328,-1.963,0.448,-0.09879,-0.02196,-0.00174,3.11,Normal,None
37.897528,-121.635759,7.29,233.76,1.477,0.346,0.11,0.08714,-0.04048,0.02194,2.1,Normal,None
37.523879,-121.480565,21.16,27.47,2.13,1.087,0.02,-0.05614,-0.03275,0.01153,1.3,Normal,None
37.426614,-121.850286,14.14,80.15,-2.141,-2.378,-0.707,0.02632,-0.01309,0.0352,-2.93,Normal,None
37.500055,-121.707776,8.62,139.72,-0.082,-2.386,0.373,-0.05915,0.01688,0.03131,2.18,Normal,None
37.446603,-121.354146,24.51,240.46,1.12,-2.072,-0.291,0.03792,-0.01396,-0.06264,1.53,Normal,None
37.533746,-121.644471,16.02,315.2,0.483,-0.444,-0.178,0.06899,-0.00541,-0.03037,-2.53,Normal,None
37.402787,-121.968517,7.35,315.9,1.395,-1.929,0.764,-0.03975,0.03215,0.00059,2.76,Normal,None
37.772218,-121.13145,5.49,91.74,1.193,-2.94,-0.44,-0.03405,0.03554,-0.09194,-3.68,Normal,None
37.380716,-121.830924,20.88,282.7,2.673,0.536,0.399,0.01719,0.04602,0.04649,4.77,Normal,None
37.795705,-121.730116,16.29,314.16,-0.52,0.965,-0.417,0.01448,-0.05695,-0.01994,-3.1,Normal,None
37.070806,-121.888411,7.24,339.07,-1.962,0.562,0.289,0.06308,-0.09616,-0.00942,-4.63,Normal,None
37.356196,-121.343264,22.73,201.26,-0.266,-0.115,0.486,0.06885,-0.09303,0.03551,0.39,Normal,None
37.699464,-121.324763,27.32,258.21,2.386,-1.786,0.64,0.02538,-0.023,-0.04214,2.47,Normal,None
37.986251,-121.595269,29.42,305.48,-2.745,0.49,0.704,0.02986,0.09279,0.05447,2.34,Normal,None
37.912566,-121.479301,2.72,235.24,-2.04,-2.215,0.967,-0.0898,-0.09788,-0.0208,1.43,Normal,None
37.070637,-121.045493,19.76,218.61,2.151,1.544,-0.258,0.03712,0.05712,-0.08664,3.27,Normal,None
37.136306,-121.768954,4.94,289.56,-2.242,0.985,-0.155,-0.06185,0.0269,-0.01182,4.09,Normal,None
37.695609,-121.466949,3.37,82.53,-0.635,0.491,-0.946,-0.00886,0.08693,-0.03976,1.89,Normal,None
37.775782,-121.893801,21.68,102.98,-0.233,1.052,0.482,-0.04687,0.05174,-0.07488,-0.97,Normal,None
37.878695,-121.184331,25.48,193.51,-2.143,0.029,-0.599,-0.01646,0.04339,0.01258,2.35,Normal,None
37.179439,-121.078391,7.56,52.02,-0.191,0.267,-0.103,-0.03185,-0.08266,-0.03666,0.05,Normal,None
37.664993,-121.605617,17.69,314.32,-1.051,0.794,-0.192,0.06289,0.00318,-0.06287,3.97,Normal,None
37.586218,-121.440775,11.79,110.6,0.204,0.678,-0.577,-0.00157,0.09888,-0.08906,-3.65,Normal,None
37.593638,-121.84653,28.92,24.26,0.437,1.126,-0.64,0.07752,-0.0102,-0.07361,3.71,Normal,None
37.653388,-121.320813,7.29,119.47,2.36,-2.913,-0.423,-0.08175,-0.05861,-0.04734,-1.69,Normal,None
37.648059,-121.221805,24.18,305.05,2.687,0.403,-0.233,-0.0341,0.09357,0.02869,3.67,Normal,None
37.4943,-121.672162,27.21,299.52,2.046,1.866,-0.535,0.05614,0.06729,-0.00208,4.81,Normal,None
37.749836,-121.126732,11.29,168.5,-0.558,1.746,-0.911,0.00738,-0.08909,0.04559,-0.99,Normal,None
37.968046,-121.223695,26.27,224.54,-1.732,-1.472,0.878,-0.00841,0.0041,-0.08144,-4.42,Normal,None
37.3426,-121.723546,26.96,139.22,-1.854,1.31,-0.038,0.06525,0.06965,0.03523,-0.49,Normal,None
37.83901,-121.466437,3.58,309.83,1.675,1.66,0.055,0.06324,0.03186,0.07996,-3.36,Normal,None
37.581711,-121.046443,28.94,109.58,-0.258,0.502,0.657,-0.02853,-0.08533,-0.08578,3.72,Normal,None
37.238211,-121.504985,8.43,251.89,-2.308,0.568,-0.565,-0.06733,0.05332,0.07169,-2.48,Normal,None
37.808763,-121.739698,10.12,202.4,-2.77,1.544,0.311,-0.04684,-0.03751,0.07286,0.67,Normal,None
37.953673,-121.044175,6.8,199.54,-2.808,2.866,0.507,-0.02294,0.03828,0.00286,-1.55,Normal,None
37.05623,-121.738225,17.63,16.28,0.392,-0.626,0.862,0.09914,-0.06795,0.0947,0.91,Normal,None
37.265744,-121.207547,13.93,277.55,1.353,-0.929,-0.671,0.06273,0.06183,0.02526,-1.19,Normal,None
37.127332,-121.934816,22.27,201.72,-2.773,1.402,0.273,-0.01798,-0.08602,0.06343,-4.58,Normal,None
37.911823,-121.906938,28.3,95.77,-0.485,-1.783,-0.05,0.0238,-0.03257,0.05105,3.48,Normal,None
37.253486,-121.877698,7.25,208.25,-1.209,-1.39,0.351,0.00562,-0.05471,0.05492,-3.25,Normal,None
37.442201,-121.336598,24.64,322.14,0.697,-1.277,-0.85,-0.00415,-0.0162,0.08175,-0.44,Normal,None
37.509047,-121.107318,13.16,125.01,-2.635,-0.011,0.125,0.05445,0.0469,-0.05411,-1.25,Normal,None
37.697068,-121.91005,17.27,119.22,1.359,2.905,-0.305,0.03111,0.07746,0.01282,-4.07,Normal,None
37.905062,-121.372145,17.84,254.75,0.477,-2.222,-0.353,-0.05859,0.09851,0.0917,4.43,Normal,None
37.031869,-121.911531,7.7,149.97,2.028,2.893,0.12,0.01951,0.02286,-0.00797,0.97,Normal,None
37.094186,-121.037341,24.19,38.23,-0.08,0.873,0.048,0.05268,-0.06001,0.0446,-4.45,Normal,None
37.547949,-121.780009,21.13,220.68,-1.128,-2.542,0.672,-0.04151,-0.06184,-0.08222,-0.1,Normal,None
37.759867,-121.707776,7.69,58.35,-0.007,2.7,0.596,0.07403,0.03585,0.03865,-4.83,Normal,None
37.43616,-121.20931,16.74,220.28,0.209,0.398,0.918,-0.07522,0.00524,0.03499,-1.93,Normal,None
37.878765,-121.106662,21.82,56.02,0.874,1.757,0.578,-0.01764,-0.05078,-0.03081,-0.49,Normal,None
37.243595,-121.023688,7.72,160.32,-0.795,0.628,0.943,0.03714,0.00175,0.05155,0.59,Normal,None
37.0393,-121.254324,25.93,348.52,0.928,-1.298,0.913,-0.09108,-0.06537,0.04342,0.98,Normal,None
37.493351,-121.710227,10.17,140.71,0.731,0.347,0.341,0.09126,-0.04269,0.00174,3.15,Normal,None
37.96295,-121.196222,20.4,333.74,-1.377,1.064,0.829,0.09659,-0.08963,-0.02752,-1.81,Normal,None
37.055923,-121.171977,15.75,1.29,-2.388,-0.854,-0.667,0.07573,-0.02747,-0.01331,1.0,Normal,None
37.98233,-121.698334,10.67,267.16,0.175,0.338,-0.285,0.0735,-0.02558,0.06025,0.63,Normal,None
37.934057,-121.803727,23.11,39.79,-2.019,1.655,-0.135,0.08667,0.07922,0.09707,3.72,Normal,None
37.592623,-121.143757,13.34,356.52,-1.012,-2.619,-0.392,0.04865,-0.0754,-0.01362,4.05,Normal,None
37.249667,-121.628332,5.48,221.16,-1.284,2.726,0.566,0.08669,0.0674,0.0681,-2.44,Normal,None
37.127947,-121.954118,13.34,52.0,-2.495,1.671,0.899,-0.05099,0.07485,-0.01398,-1.83,Normal,None
37.838977,-121.58091,27.92,220.92,1.652,2.351,-0.644,0.06729,-0.06717,0.03512,4.74,Normal,None
37.454551,-121.302053,12.6,69.03,1.955,-0.768,0.955,0.03766,-0.06229,0.08158,4.37,Normal,None
37.630595,-121.351557,13.65,258.19,0.15,-0.51,0.45,-0.05761,-0.03407,-0.00464,-0.86,Normal,None
37.606844,-121.628198,5.42,46.15,2.015,-1.158,0.852,0.05367,-0.09719,0.05447,-0.4,Normal,None
37.037535,-121.76062,17.54,283.95,2.969,-1.229,0.814,-0.0752,0.03076,-0.01942,-4.93,Normal,None
37.655733,-121.975711,15.41,198.1,-1.072,-1.197,0.61,-0.00728,-0.06001,0.04407,-0.45,Normal,None
37.675459,-121.853604,5.62,24.64,-0.55,2.517,0.454,-0.06068,-0.02148,0.08547,2.33,Normal,None
37.56344,-121.581561,15.07,206.79,-1.846,-0.59,0.785,-0.09868,0.0921,-0.08103,-3.14,Normal,None
37.180242,-121.474777,12.71,135.82,2.187,2.716,0.455,-0.02833,-0.00976,0.05913,3.8,Normal,None
37.314626,-121.249512,2.58,118.79,2.185,1.279,-0.037,0.02018,-0.04346,-0.01391,-0.81,Normal,None
37.322765,-121.121019,17.1,240.58,-1.26,0.024,-0.876,-0.01345,-0.05996,-0.082,4.87,Normal,None
37.086708,-121.05999,2.15,70.48,1.239,-2.014,0.128,-0.01233,-0.0688,-0.04315,-1.51,Normal,None
37.989774,-121.533959,19.34,20.88,1.081,1.003,-0.383,-0.09135,0.0746,0.04555,1.36,Normal,None
37.444506,-121.889622,29.89,177.36,0.308,1.301,-0.157,0.0415,0.00783,0.02894,-3.77,Normal,None
37.096182,-121.253284,10.49,307.61,2.052,-1.733,-0.655,-0.05286,-0.07124,-0.01096,3.55,Normal,None
37.958758,-121.799556,17.63,221.93,-1.528,-0.107,-0.111,-0.05585,-0.02168,0.07834,4.12,Normal,None
37.726878,-121.846209,18.31,181.23,2.312,2.548,0.612,0.00874,0.06953,-0.05554,2.99,Normal,None
37.269962,-121.268489,4.28,80.24,-1.748,-2.479,-0.281,0.0871,0.01737,0.0106,3.5,Normal,None
37.629162,-121.343369,2.91,284.09,-0.829,1.096,-0.123,-0.03953,-0.04855,0.05375,4.83,Normal,None
37.841927,-121.212508,28.19,219.64,-2.864,-1.092,0.913,0.01061,-0.08827,-0.08316,0.12,Normal,None
37.550348,-121.165532,26.92,190.36,-2.548,0.63,-0.386,-0.00154,-0.0743,-0.02921,3.21,Normal,None
37.166168,-121.842278,19.58,61.34,1.462,0.437,-0.403,0.08316,0.07726,-0.04101,-0.47,Normal,None
37.196247,-121.975499,14.08,204.53,0.175,-2.757,0.476,-0.07829,-0.05051,-0.03716,-3.57,Normal,None
37.027432,-121.224522,10.87,249.63,0.425,1.17,-0.838,0.01006,-0.06152,-0.04755,0.76,Normal,None
37.583167,-121.540946,25.17,260.94,-0.299,-2.832,-0.526,-0.09991,-0.09175,-0.06076,-3.34,Normal,None
37.006433,-121.185023,29.95,69.52,-2.029,-0.15,0.244,0.09867,-0.01843,-0.01683,-2.38,Normal,None
37.71521,-121.194075,29.37,214.23,2.465,-1.383,-0.787,-0.09205,-0.07652,-0.06531,-3.82,Normal,None
37.360591,-121.778283,12.42,110.1,-1.947,1.069,-0.674,-0.03094,-0.0312,0.06428,-4.93,Normal,None
37.305443,-121.718145,29.92,31.15,-1.226,-2.151,-0.722,0.08833,-0.08651,0.08166,-3.66,Normal,None
37.917024,-121.282186,5.02,275.96,-2.533,1.907,-0.095,0.09133,0.09929,-0.05961,-1.81,Normal,None
37.971054,-121.536178,16.03,222.48,-0.453,2.019,0.925,-0.02384,-0.02012,-0.057,-1.71,Normal,None
37.325068,-121.832393,20.11,318.76,2.565,-2.699,-0.734,0.01813,-0.09411,-0.07675,-2.35,Normal,None
