X,Y,Z,Intensity,Threat_Type,Attack_Severity
-11.518,39.063,-3.577,31.218,Normal,None
-6.119,-29.037,-3.327,104.456,Normal,None
-37.822,-24.887,-0.2,15.817,Normal,None
15.772,0.075,1.604,94.278,Normal,None
-39.851,47.814,0.877,25.97,Normal,None
27.353,-6.562,-3.413,184.869,Normal,None
47.701,-15.347,3.043,60.749,Normal,None
15.892,-40.511,-1.0,94.06,Normal,None
-18.564,18.769,0.689,128.525,Normal,None
36.025,12.91,-0.362,235.156,Normal,None
-6.95,21.457,3.522,197.081,Normal,None
-25.701,6.305,-0.701,81.71,Normal,None
-14.121,25.861,-2.916,205.986,Normal,None
-25.189,-27.677,3.095,45.206,Normal,None
-12.319,-26.536,0.316,202.673,Normal,None
-48.918,-38.383,4.455,38.185,Normal,None
21.09,3.222,0.462,171.098,Normal,None
-34.254,-46.908,-4.964,138.531,Normal,None
39.01,-39.878,-4.457,16.165,Normal,None
-45.611,10.174,2.326,148.198,Normal,None
44.55,7.542,-2.674,239.947,Normal,None
5.836,19.988,-0.641,139.892,Normal,None
12.182,47.518,2.162,105.474,Normal,None
-24.907,-48.385,3.898,220.982,Normal,None
0.316,-42.6,4.961,104.024,Normal,None
-43.229,-23.396,-3.74,119.872,Normal,None
43.126,27.248,-3.272,111.307,Normal,None
-38.738,34.087,0.368,18.615,Normal,None
-37.694,13.833,-0.903,199.746,Normal,None
27.907,-30.103,3.516,99.57,Normal,None
-35.917,6.186,2.895,233.723,Normal,None
11.357,-1.848,2.88,33.243,Normal,None
-23.004,2.032,-1.0,121.921,Normal,None
6.54,30.682,0.813,69.151,Normal,None
-20.415,29.409,1.454,139.116,Normal,None
18.57,10.577,-1.292,105.963,Normal,None
-46.926,19.048,2.282,44.864,Normal,None
-6.796,-23.717,4.62,142.134,Normal,None
-26.055,-17.161,0.45,190.863,Normal,None
28.179,-3.38,-0.462,116.231,Normal,None
24.651,-47.644,-3.434,228.235,Normal,None
10.508,-44.637,-1.963,5.096,Normal,None
48.858,-26.624,1.423,148.916,Normal,None
-25.958,-38.383,4.341,32.457,Normal,None
-31.418,7.13,3.846,134.662,Normal,None
11.73,-49.398,3.86,14.669,Normal,None
-18.741,-22.137,2.406,223.006,Normal,None
-45.408,-30.753,-2.566,41.121,Normal,None
-27.177,-34.427,0.159,27.006,Normal,None
-29.741,34.751,0.496,110.77,Normal,None
-19.536,-19.643,1.759,250.013,Normal,None
2.578,5.536,-0.295,10.404,Normal,None
33.993,4.978,-2.433,68.636,Normal,None
-48.05,-39.754,0.303,98.62,Normal,None
44.232,-1.103,-4.281,73.743,Normal,None
-41.772,-30.676,1.14,232.309,Normal,None
0.77,-25.592,-1.386,191.679,Normal,None
5.881,-44.316,-1.809,149.94,Normal,None
47.739,-13.749,-0.004,173.619,Normal,None
7.665,48.685,3.481,34.735,Normal,None
-3.519,-8.067,2.137,185.514,Normal,None
-21.113,21.89,-4.515,7.78,Normal,None
-15.39,-22.57,2.95,80.361,Normal,None
-43.107,-27.208,0.264,233.043,Normal,None
-22.931,-35.501,-0.362,114.079,Normal,None
39.146,-14.966,1.76,123.629,Normal,None
46.492,26.298,-0.678,196.25,Normal,None
-17.083,-37.134,3.169,209.089,Normal,None
-27.126,-34.418,-2.776,237.151,Normal,None
46.702,-17.113,0.77,82.404,Normal,None
-27.527,-36.241,-4.009,123.334,Normal,None
-6.643,10.312,0.502,39.941,Normal,None
19.626,-45.188,-0.603,69.206,Normal,None
-15.321,49.373,2.715,181.631,Normal,None
17.999,-37.235,-0.955,41.974,Normal,None
-15.159,2.932,-0.607,250.838,Normal,None
-29.773,-14.614,-2.043,148.76,Normal,None
-32.993,9.2,3.993,205.658,Normal,None
6.376,-23.469,-0.048,87.212,Normal,None
7.323,16.875,-4.039,234.72,Normal,None
-8.271,-42.842,-4.408,115.316,Normal,None
17.138,36.832,-0.263,45.249,Normal,None
13.01,-8.343,-3.887,116.066,Normal,None
-37.882,18.601,-1.591,97.811,Normal,None
-2.205,1.981,-2.043,50.981,Normal,None
-44.751,0.51,-2.134,200.612,Normal,None
-41.992,-47.257,4.926,40.12,Normal,None
9.27,-29.976,-3.787,8.102,Normal,None
39.495,42.925,2.882,164.769,Normal,None
-40.122,-13.759,3.842,114.796,Normal,None
-28.194,-35.968,3.366,157.237,Normal,None
24.82,-20.845,-4.435,103.791,Normal,None
-3.307,-14.51,-1.554,67.675,Normal,None
40.944,8.799,-2.15,140.189,Normal,None
30.11,42.645,-2.701,116.597,Normal,None
27.687,-2.28,4.092,33.995,Normal,None
-29.261,26.781,2.874,131.642,Normal,None
-13.725,-31.798,4.595,217.464,Normal,None
-34.478,13.829,-1.5,78.054,Normal,None
-31.3,-25.089,-1.481,73.539,Normal,None
27.721,4.298,-0.606,188.44,Normal,None
-45.374,43.799,-0.695,173.25,Normal,None
-13.133,-36.118,4.677,11.328,Normal,None
-26.483,45.043,-4.035,179.377,Normal,None
25.843,-32.919,-0.399,119.552,Normal,None
11.701,-6.084,-1.257,27.59,Normal,None
3.564,14.154,3.915,133.488,Normal,None
16.317,-14.215,-4.96,177.934,Normal,None
30.621,14.437,2.543,247.626,Normal,None
31.038,-25.154,-2.022,53.435,Normal,None
-10.298,-6.623,-2.622,158.523,Normal,None
-36.386,45.236,3.732,78.072,Normal,None
47.385,2.472,-3.728,9.446,Normal,None
-6.489,16.595,3.129,145.87,Normal,None
-24.148,-2.545,1.415,201.277,Normal,None
-16.49,-18.702,-3.036,33.601,Normal,None
17.664,-0.974,-0.356,115.283,Normal,None
-15.227,-11.436,-2.763,115.397,Normal,None
-15.753,31.368,-0.858,117.421,Normal,None
-26.496,-25.306,-3.245,195.984,Normal,None
2.696,30.522,-0.321,14.215,Normal,None
-13.262,-31.217,-1.461,172.625,Normal,None
-24.58,-15.777,-0.301,97.753,Normal,None
16.729,-14.968,3.149,243.653,Normal,None
4.277,7.895,-3.912,9.432,Normal,None
-14.007,-12.322,3.939,130.767,Normal,None
7.415,-6.64,3.862,30.813,Normal,None
43.501,35.829,-2.791,198.458,Normal,None
-16.61,10.822,-2.305,63.094,Normal,None
16.776,-32.837,1.343,114.239,Normal,None
-45.875,-13.826,1.553,93.234,Normal,None
-49.044,-46.198,1.071,129.301,Normal,None
7.865,31.356,0.717,125.272,Normal,None
38.061,8.841,2.71,75.744,Normal,None
-46.166,7.401,4.219,20.958,Normal,None
8.468,3.643,2.3,164.952,Normal,None
12.237,38.315,-4.623,242.281,Normal,None
13.319,-9.492,-4.872,86.47,Normal,None
20.453,13.897,-1.778,185.454,Normal,None
22.631,4.365,-4.236,90.422,Normal,None
-26.384,-49.413,3.516,27.963,Normal,None
-3.738,-2.398,1.427,165.2,Normal,None
-20.466,-10.689,4.796,51.871,Normal,None
28.471,39.454,-3.647,183.217,Normal,None
-40.063,-7.138,3.912,141.774,Normal,None
37.317,45.063,4.187,188.275,Normal,None
-6.8,43.548,-4.323,185.903,Normal,None
2.938,17.922,2.486,150.044,Normal,None
-44.129,-44.728,-4.933,152.733,Normal,None
-46.567,-44.221,-1.411,130.863,Normal,None
36.719,-34.638,-4.631,95.243,Normal,None
42.725,-48.098,-0.901,126.022,Normal,None
28.184,-20.91,-4.951,49.486,Normal,None
23.865,-48.867,4.639,13.191,Normal,None
-22.67,-22.093,2.906,39.238,Normal,None
-41.842,-11.152,3.374,156.771,Normal,None
-5.026,40.323,0.191,37.359,Normal,None
25.934,-7.836,-0.191,213.839,Normal,None
-41.399,0.186,-2.818,225.498,Normal,None
18.863,-3.205,-0.24,232.412,Normal,None
-34.177,-46.921,0.209,177.207,Normal,None
-28.468,-47.622,3.347,217.678,Normal,None
24.214,4.981,-1.489,81.397,Normal,None
30.095,-38.584,2.639,16.16,Normal,None
38.654,11.02,3.174,84.981,Normal,None
48.436,36.754,-4.816,187.901,Normal,None
12.362,-34.608,-2.88,140.868,Normal,None
10.942,-16.403,-4.357,48.383,Normal,None
-10.867,34.753,-0.863,35.656,Normal,None
-4.126,1.843,4.082,252.718,Normal,None
-32.464,-17.391,-4.689,90.386,Normal,None
12.254,-4.371,-3.584,253.014,Normal,None
33.682,-20.134,-2.165,5.178,Normal,None
-30.963,40.215,3.275,121.11,Normal,None
28.538,-33.864,-1.459,227.533,Normal,None
26.909,-25.852,4.523,139.452,Normal,None
-26.425,13.431,1.861,83.548,Normal,None
-35.736,-7.81,0.973,254.783,Normal,None
-37.002,1.89,-3.874,21.383,Normal,None
-34.213,-1.809,-4.644,143.58,Normal,None
-5.687,-37.903,-4.827,60.13,Normal,None
-1.169,11.543,-3.935,218.585,Normal,None
-20.196,-38.392,-0.121,172.226,Normal,None
12.543,33.235,0.857,209.188,Normal,None
-3.064,-46.699,-4.985,189.795,Normal,None
-28.387,-11.192,-0.794,236.829,Normal,None
12.719,46.326,-0.853,245.777,Normal,None
-0.614,17.17,1.582,86.866,Normal,None
-49.943,-33.312,-4.671,133.134,Normal,None
-30.906,-32.697,-4.234,208.476,Normal,None
42.654,48.349,-0.901,195.051,Normal,None
-34.305,34.936,4.442,64.403,Normal,None
-5.097,8.931,-4.945,254.026,Normal,None
38.028,-16.637,1.468,231.922,Normal,None
14.493,-28.991,-1.976,81.025,Normal,None
13.981,-48.092,1.626,248.12,Normal,None
9.378,28.191,-1.5,226.292,Normal,None
45.415,6.479,-0.776,56.553,Normal,None
-46.179,-43.116,2.234,243.61,Normal,None
-35.195,37.247,-4.783,50.71,Normal,None
-30.074,39.971,-0.099,77.42,Normal,None
-34.993,-22.954,2.449,42.347,Normal,None
22.236,38.792,0.921,205.028,Normal,None
-21.865,-33.11,-2.231,13.328,Normal,None
-42.958,2.91,3.466,207.982,Normal,None
15.243,-18.473,0.402,66.441,Normal,None
-10.469,15.829,-1.749,205.783,Normal,None
-33.668,47.138,-2.023,129.755,Normal,None
18.173,19.907,-1.123,74.864,Normal,None
35.865,47.936,4.507,57.163,Normal,None
-5.524,-0.248,1.402,148.903,Normal,None
41.197,-20.301,3.747,10.072,Normal,None
22.79,-38.194,-2.819,29.381,Normal,None
-49.089,-45.529,3.012,22.353,Normal,None
-26.719,19.853,1.472,124.51,Normal,None
-37.562,-6.07,-4.297,169.735,Normal,None
32.073,-42.587,0.913,73.257,Normal,None
3.068,-25.372,2.426,179.12,Normal,None
25.222,10.53,-2.335,135.018,Normal,None
17.132,-10.76,1.408,231.391,Normal,None
14.99,-44.285,-2.716,45.887,Normal,None
0.903,42.642,2.022,92.563,Normal,None
-21.193,48.192,-4.453,173.094,Normal,None
-39.933,25.605,-0.451,229.855,Normal,None
39.236,-17.816,-1.29,72.225,Normal,None
-34.348,19.43,4.089,73.151,Normal,None
2.111,-18.226,-4.018,143.961,Normal,None
-5.281,28.725,-0.362,160.321,Normal,None
8.161,-41.89,0.45,59.671,Normal,None
-22.323,16.531,1.824,111.986,Normal,None
34.041,-6.311,-3.112,253.037,Normal,None
9.011,37.803,-4.225,14.094,Normal,None
-37.86,-31.941,-2.411,98.824,Normal,None
-30.754,-19.542,-3.7,127.551,Normal,None
6.816,-7.299,-1.051,88.024,Normal,None
-29.088,7.544,0.67,30.001,Normal,None
-8.842,36.307,-4.371,89.648,Normal,None
21.45,-42.882,-0.386,208.559,Normal,None
1.778,34.774,0.295,127.616,Normal,None
-22.612,47.04,-2.11,128.378,Normal,None
-23.694,35.179,-1.837,219.516,Normal,None
25.151,1.509,0.436,243.387,Normal,None
21.372,-47.405,1.544,227.142,Normal,None
-0.797,48.988,0.024,34.416,Normal,None
43.622,12.174,0.7,131.368,Normal,None
25.251,-17.019,-3.576,28.436,Normal,None
-23.22,-14.776,-4.009,131.179,Normal,None
31.72,30.428,1.248,150.167,Normal,None
26.784,49.093,1.388,37.23,Normal,None
8.435,-0.253,0.281,32.453,Normal,None
22.266,1.281,-3.55,108.975,Normal,None
9.027,21.786,1.234,234.353,Normal,None
17.226,-10.73,-4.881,228.337,Normal,None
-37.516,21.517,1.836,92.936,Normal,None
32.621,-10.378,3.959,22.343,Normal,None
-23.525,-42.356,4.632,135.27,Normal,None
44.009,33.288,3.728,185.378,Normal,None
-16.736,21.873,0.858,68.035,Normal,None
31.495,-28.91,3.106,111.566,Normal,None
15.698,26.451,-2.504,66.224,Normal,None
14.529,-7.888,3.819,89.012,Normal,None
-36.758,26.822,-4.208,112.601,Normal,None
-23.128,37.81,2.713,114.304,Normal,None
28.021,-40.613,-4.323,177.751,Normal,None
18.007,40.004,-4.48,205.24,Normal,None
-20.802,9.362,3.441,38.698,Normal,None
8.035,-13.822,-2.689,145.469,Normal,None
34.926,-43.248,2.842,103.653,Normal,None
33.181,-2.166,-3.598,49.25,Normal,None
23.654,27.038,0.386,249.426,Normal,None
-4.361,13.405,3.483,183.599,Normal,None
-6.73,-10.447,-0.238,49.495,Normal,None
-37.056,-32.289,3.821,185.568,Normal,None
40.582,6.788,4.566,42.261,Normal,None
-16.561,-4.992,-3.637,11.168,Normal,None
-47.534,43.356,3.967,251.241,Normal,None
-20.924,14.142,-4.412,22.022,Normal,None
29.441,13.043,0.765,181.419,Normal,None
13.271,10.025,-0.806,1.574,Normal,None
-18.771,-11.103,-1.338,209.887,Normal,None
46.047,-13.364,-3.249,83.916,Normal,None
-12.164,-39.093,1.434,21.562,Normal,None
38.49,48.21,-3.682,96.936,Normal,None
37.365,25.199,-1.333,200.859,Normal,None
7.27,22.086,3.475,138.709,Normal,None
38.843,20.559,-0.443,113.053,Normal,None
-27.254,16.813,-4.111,143.458,Normal,None
-36.957,-35.798,0.776,89.532,Normal,None
6.447,46.419,4.36,201.759,Normal,None
22.638,20.717,4.826,118.455,Normal,None
-1.377,41.065,-0.245,55.255,Normal,None
-31.643,-6.935,2.325,76.022,Normal,None
-9.271,25.745,3.921,34.688,Normal,None
1.402,-44.376,-2.835,34.106,Normal,None
42.185,-41.562,3.004,196.465,Normal,None
-48.732,-47.289,2.753,131.162,Normal,None
28.667,-31.507,2.205,216.488,Normal,None
11.954,-15.532,-3.376,133.908,Normal,None
16.531,-46.26,-1.17,74.395,Normal,None
27.246,21.378,-2.862,27.113,Normal,None
14.086,-29.778,-2.052,168.729,Normal,None
4.039,21.757,1.05,101.703,Normal,None
-17.975,49.908,4.871,161.876,Normal,None
-26.138,-42.008,2.199,202.598,Normal,None
-43.36,-24.249,-3.357,199.98,Normal,None
29.8,43.761,-0.015,187.07,Normal,None
25.517,17.881,3.769,94.581,Normal,None
5.166,-47.78,-2.846,151.022,Normal,None
-1.417,-30.013,1.339,119.923,Normal,None
9.698,12.372,-0.789,152.151,Normal,None
-9.16,-28.27,1.416,48.982,Normal,None
4.507,-11.133,3.791,151.95,Normal,None
20.866,8.67,-1.724,37.236,Normal,None
-39.953,43.916,-4.306,247.761,Normal,None
32.891,10.574,2.979,155.319,Normal,None
-38.381,-36.719,2.548,231.709,Normal,None
21.044,43.46,0.7,195.158,Normal,None
0.764,21.36,-2.062,75.709,Normal,None
34.401,8.254,3.894,211.976,Normal,None
36.357,-8.787,-1.77,86.211,Normal,None
-17.842,7.349,-0.034,72.478,Normal,None
-25.983,-2.671,3.214,14.188,Normal,None
39.517,11.729,-2.05,36.09,Normal,None
43.303,-2.666,2.709,209.696,Normal,None
12.054,-41.921,-2.231,51.826,Normal,None
36.078,13.811,-2.972,64.775,Normal,None
-8.475,-3.941,-2.954,136.867,Normal,None
2.947,18.402,3.374,221.304,Normal,None
9.47,35.217,-1.16,27.165,Normal,None
-13.814,-32.38,3.908,171.565,Normal,None
32.318,-14.698,-0.96,44.983,Normal,None
27.787,-48.84,0.942,57.628,Normal,None
-4.216,21.029,-2.202,72.444,Normal,None
48.474,28.42,-2.27,195.298,Normal,None
-13.434,-19.759,-0.84,236.035,Normal,None
29.379,-34.088,4.244,11.845,Normal,None
33.393,19.535,-2.816,17.495,Normal,None
-22.821,-23.535,4.24,16.781,Normal,None
27.336,6.102,-1.783,118.013,Normal,None
39.159,-30.336,-0.538,131.027,Normal,None
-33.301,43.193,2.15,131.999,Normal,None
38.093,-28.678,2.735,144.685,Normal,None
5.785,21.119,-2.715,79.595,Normal,None
-33.797,38.563,0.526,10.292,Normal,None
42.801,-3.534,-4.851,181.04,Normal,None
15.147,-43.646,3.063,78.952,Normal,None
-31.208,-5.261,2.163,200.516,Normal,None
-35.512,-6.337,3.313,25.172,Normal,None
-19.836,31.633,3.536,18.821,Normal,None
-25.441,-9.35,-3.805,98.774,Normal,None
46.954,-46.652,-0.127,155.941,Normal,None
-9.535,-21.962,-1.791,8.345,Normal,None
-13.08,46.082,-3.276,151.185,Normal,None
-28.7,31.014,2.176,161.165,Normal,None
32.032,-35.693,1.182,220.808,Normal,None
-23.128,47.589,3.105,229.994,Normal,None
-22.245,16.978,-4.581,149.104,Normal,None
-41.535,25.141,-2.634,85.392,Normal,None
22.542,-45.306,-1.691,192.85,Normal,None
42.958,-31.001,2.59,86.18,Normal,None
-12.84,-3.191,-4.017,85.709,Normal,None
37.94,9.456,2.674,30.006,Normal,None
45.876,-27.933,-3.562,43.551,Normal,None
-2.594,28.337,3.587,10.847,Normal,None
-15.886,-37.219,-3.945,5.13,Normal,None
-19.999,1.562,4.527,21.875,Normal,None
27.264,-12.393,0.152,201.4,Normal,None
0.506,-47.735,-3.795,1.307,Normal,None
-34.819,-46.629,-4.06,245.576,Normal,None
29.738,-37.531,-4.154,76.953,Normal,None
27.869,2.783,4.028,72.478,Normal,None
40.875,-2.81,-2.289,106.799,Normal,None
47.455,17.435,-2.125,113.625,Normal,None
-33.459,-10.179,1.144,169.608,Normal,None
-1.23,-19.2,3.086,184.703,Normal,None
-40.575,-25.39,0.848,247.295,Normal,None
-38.034,-44.077,-2.868,148.247,Normal,None
-36.707,-39.263,4.152,151.172,Normal,None
17.758,-0.206,-2.334,66.152,Normal,None
-42.162,-6.651,4.483,40.365,Normal,None
48.796,48.934,4.783,228.975,Normal,None
-36.005,-29.545,-4.966,30.374,Normal,None
7.456,19.456,-4.726,37.503,Normal,None
-32.179,-27.398,3.826,20.601,Normal,None
41.196,-35.118,2.377,154.736,Normal,None
-15.339,-32.967,1.8,244.016,Normal,None
49.181,32.517,-3.422,153.286,Normal,None
26.252,32.96,-3.746,91.588,Normal,None
3.206,-11.862,3.944,197.111,Normal,None
2.815,-43.319,4.092,227.994,Normal,None
-8.304,-6.523,-1.848,168.026,Normal,None
45.995,9.131,2.566,142.07,Normal,None
17.323,45.883,-1.429,71.363,Normal,None
-45.953,-17.34,0.445,131.706,Normal,None
37.485,35.668,2.508,177.167,Normal,None
-26.844,28.579,-0.673,194.808,Normal,None
44.855,-23.446,2.032,70.769,Normal,None
2.415,-25.854,-0.75,45.484,Normal,None
29.657,37.458,-4.811,100.748,Normal,None
-9.908,23.225,-2.493,101.705,Normal,None
-4.801,6.191,-3.899,194.663,Normal,None
-4.405,-4.338,3.299,109.758,Normal,None
-42.381,-25.231,-0.465,60.69,Normal,None
18.061,-10.036,-4.613,138.241,Normal,None
24.928,13.535,-4.669,73.908,Normal,None
46.0,11.674,2.186,179.286,Normal,None
-41.593,-16.665,-4.098,43.326,Normal,None
-26.351,39.2,2.008,192.914,Normal,None
-9.326,6.496,-0.661,219.534,Normal,None
-25.99,-17.021,-2.565,7.15,Normal,None
-44.74,-10.498,-4.779,196.154,Normal,None
35.95,11.221,0.373,10.14,Normal,None
-36.815,33.75,3.658,52.975,Normal,None
-29.005,15.664,4.088,54.061,Normal,None
48.27,-38.338,2.85,55.121,Normal,None
-5.833,-49.054,3.773,106.714,Normal,None
37.786,-28.968,-0.512,131.488,Normal,None
9.934,29.121,4.648,81.48,Normal,None
-29.025,-16.363,1.114,117.513,Normal,None
28.789,3.53,2.277,179.532,Normal,None
-10.882,-9.998,0.682,19.766,Normal,None
43.663,46.925,3.392,20.113,Normal,None
-22.093,37.364,0.268,24.97,Normal,None
-19.843,10.493,-4.661,226.046,Normal,None
36.108,-13.216,0.45,70.144,Normal,None
-24.731,29.11,0.682,134.009,Normal,None
-42.366,33.412,1.796,95.467,Normal,None
-8.362,-45.918,2.652,69.659,Normal,None
45.616,25.971,1.395,88.063,Normal,None
-33.382,49.873,2.446,229.495,Normal,None
-2.596,34.601,1.095,4.507,Normal,None
8.73,6.08,1.743,24.422,Normal,None
-30.354,42.646,4.191,68.693,Normal,None
-20.679,37.83,-3.09,29.012,Normal,None
-23.707,-45.899,-2.574,247.998,Normal,None
-18.942,4.892,-1.166,42.068,Normal,None
16.534,27.523,4.043,212.072,Normal,None
8.251,4.845,0.524,88.764,Normal,None
-3.297,16.129,2.849,81.123,Normal,None
6.415,-24.703,-4.514,175.814,Normal,None
-21.373,43.582,0.448,233.121,Normal,None
8.553,26.103,-4.351,132.225,Normal,None
-21.726,6.191,1.919,175.731,Normal,None
-49.492,40.573,2.262,212.488,Normal,None
1.61,-0.703,-4.523,198.081,Normal,None
4.846,-33.85,-0.764,122.889,Normal,None
-1.815,-47.415,-3.905,178.639,Normal,None
-49.457,-43.64,3.594,106.829,Normal,None
-28.689,27.43,1.727,99.023,Normal,None
-19.087,5.556,1.917,223.613,Normal,None
-43.776,23.607,-3.628,22.662,Normal,None
-25.242,34.022,2.842,234.268,Normal,None
10.236,-6.447,2.137,121.309,Normal,None
49.962,0.71,-2.686,61.053,Normal,None
-46.734,-19.979,3.832,122.693,Normal,None
21.403,19.644,-3.918,135.482,Normal,None
38.711,40.997,1.196,178.902,Normal,None
43.604,-33.597,-3.057,192.225,Normal,None
-40.641,-2.988,1.089,180.761,Normal,None
-25.872,-48.97,2.917,0.001,Normal,None
-11.762,32.531,-2.233,156.979,Normal,None
-25.82,-7.794,2.3,226.921,Normal,None
27.07,8.502,4.796,217.493,Normal,None
6.206,40.091,-1.48,79.718,Normal,None
32.717,-40.218,-2.467,8.511,Normal,None
27.5,7.788,0.307,65.357,Normal,None
-9.015,-47.528,-4.563,124.603,Normal,None
9.927,-22.572,-0.984,163.908,Normal,None
38.43,44.022,-4.731,88.645,Normal,None
3.926,-28.338,2.631,159.822,Normal,None
-30.212,3.342,4.158,167.543,Normal,None
-33.98,-49.701,2.485,177.825,Normal,None
-4.468,13.113,-3.334,133.295,Normal,None
-40.945,37.43,-0.99,3.11,Normal,None
21.938,-21.058,-1.864,154.694,Normal,None
-0.266,20.751,-3.203,166.626,Normal,None
-5.046,7.389,2.311,28.053,Normal,None
35.658,43.423,2.577,21.075,Normal,None
33.668,24.665,-2.603,59.472,Normal,None
-45.868,12.823,3.76,58.98,Normal,None
14.504,2.721,3.697,165.564,Normal,None
-22.005,34.279,0.816,237.259,Normal,None
-26.912,9.457,2.274,96.25,Normal,None
27.095,-48.819,-2.44,34.641,Normal,None
-10.967,0.34,-2.749,202.769,Normal,None
45.868,49.588,4.223,232.749,Normal,None
11.676,-32.759,2.005,130.63,Normal,None
7.236,6.717,-3.993,114.184,Normal,None
9.639,-47.984,-2.883,138.741,Normal,None
-3.192,29.056,-0.742,7.274,Normal,None
23.108,-40.275,-2.013,237.776,Normal,None
-37.416,31.576,-0.256,168.591,Normal,None
-16.347,3.72,0.192,203.661,Normal,None
-27.084,-5.803,-2.352,30.774,Normal,None
11.687,23.84,1.206,37.451,Normal,None
-11.455,-36.079,0.558,193.342,Normal,None
4.171,22.466,-4.04,213.447,Normal,None
-38.805,41.247,3.821,48.324,Normal,None
35.49,-6.186,2.902,121.482,Normal,None
-6.928,10.961,-0.57,199.868,Normal,None
-42.754,46.621,1.471,97.662,Normal,None
18.396,13.49,0.437,133.494,Normal,None
35.312,-20.666,-2.986,32.076,Normal,None
10.287,35.798,-4.993,71.261,Normal,None
49.977,-28.07,4.529,206.996,Normal,None
44.498,20.517,-3.58,232.075,Normal,None
-28.756,40.495,1.168,201.548,Normal,None
-8.337,-48.746,-1.156,29.051,Normal,None
42.561,-28.305,4.986,203.983,Normal,None
14.412,-22.89,2.254,243.138,Normal,None
23.968,6.323,-1.913,78.066,Normal,None
-44.514,12.311,-4.363,174.544,Normal,None
39.931,13.891,1.162,234.473,Normal,None
-48.661,-9.219,2.852,167.123,Normal,None
48.279,24.662,4.052,116.206,Normal,None
33.73,30.714,3.498,91.279,Normal,None
35.257,-15.878,-0.777,168.37,Normal,None
42.758,48.695,2.381,53.084,Normal,None
47.546,0.742,4.487,179.793,Normal,None
1.241,37.018,2.265,242.42,Normal,None
-41.573,33.171,-0.604,110.045,Normal,None
-29.067,17.568,1.323,12.428,Normal,None
44.098,-4.66,-4.677,140.383,Normal,None
-28.979,27.13,-3.327,166.87,Normal,None
-49.337,-3.933,-4.433,113.59,Normal,None
